FIPS,County,State,caShort
20049,Elk,Kansas,kansas
20051,Ellis,Kansas,kansas
20053,Ellsworth,Kansas,kansas
20055,Finney,Kansas,kansas
20057,Ford,Kansas,kansas
20059,Franklin,Kansas,kansas
20061,Geary,Kansas,kansas
20063,Gove,Kansas,kansas
20065,Graham,Kansas,kansas
20067,Grant,Kansas,kansas
20069,Gray,Kansas,kansas
20071,Greeley,Kansas,kansas
20073,Greenwood,Kansas,kansas
20075,Hamilton,Kansas,kansas
20077,Harper,Kansas,kansas
20079,Harvey,Kansas,kansas
20081,Haskell,Kansas,kansas
20083,Hodgeman,Kansas,kansas
20085,Jackson,Kansas,kansas
20087,Jefferson,Kansas,kansas
20089,Jewell,Kansas,kansas
20091,Johnson,Kansas,kansas
20093,Kearny,Kansas,kansas
20095,Kingman,Kansas,kansas
20097,Kiowa,Kansas,kansas
20099,Labette,Kansas,kansas
20101,Lane,Kansas,kansas
20103,Leavenworth,Kansas,kansas
20105,Lincoln,Kansas,kansas
20107,Linn,Kansas,kansas
20109,Logan,Kansas,kansas
20111,Lyon,Kansas,kansas
20113,McPherson,Kansas,kansas
20115,Marion,Kansas,kansas
20117,Marshall,Kansas,kansas
20119,Meade,Kansas,kansas
20121,Miami,Kansas,kansas
20123,Mitchell,Kansas,kansas
20125,Montgomery,Kansas,kansas
20127,Morris,Kansas,kansas
20129,Morton,Kansas,kansas
20131,Nemaha,Kansas,kansas
20133,Neosho,Kansas,kansas
20135,Ness,Kansas,kansas
20137,Norton,Kansas,kansas
20139,Osage,Kansas,kansas
20141,Osborne,Kansas,kansas
20143,Ottawa,Kansas,kansas
20145,Pawnee,Kansas,kansas
20147,Phillips,Kansas,kansas
20149,Pottawatomie,Kansas,kansas
20151,Pratt,Kansas,kansas
20153,Rawlins,Kansas,kansas
20155,Reno,Kansas,kansas
20157,Republic,Kansas,kansas
20159,Rice,Kansas,kansas
20161,Riley,Kansas,kansas
20163,Rooks,Kansas,kansas
20165,Rush,Kansas,kansas
20167,Russell,Kansas,kansas
20169,Saline,Kansas,kansas
20171,Scott,Kansas,kansas
20173,Sedgwick,Kansas,kansas
20175,Seward,Kansas,kansas
20177,Shawnee,Kansas,kansas
20179,Sheridan,Kansas,kansas
20181,Sherman,Kansas,kansas
20183,Smith,Kansas,kansas
20185,Stafford,Kansas,kansas
20187,Stanton,Kansas,kansas
20189,Stevens,Kansas,kansas
20191,Sumner,Kansas,kansas
20193,Thomas,Kansas,kansas
20195,Trego,Kansas,kansas
20197,Wabaunsee,Kansas,kansas
20199,Wallace,Kansas,kansas
20201,Washington,Kansas,kansas
20203,Wichita,Kansas,kansas
20205,Wilson,Kansas,kansas
20207,Woodson,Kansas,kansas
20209,Wyandotte,Kansas,kansas
29003,Andrew,Missouri,kansas
29011,Barton,Missouri,kansas
29013,Bates,Missouri,kansas
29021,Buchanan,Missouri,kansas
29033,Carroll,Missouri,kansas
29037,Cass,Missouri,kansas
29047,Clay,Missouri,kansas
29049,Clinton,Missouri,kansas
29083,Henry,Missouri,kansas
29087,Holt,Missouri,kansas
29095,Jackson,Missouri,kansas
29097,Jasper,Missouri,kansas
29101,Johnson,Missouri,kansas
29107,Lafayette,Missouri,kansas
29147,Nodaway,Missouri,kansas
29165,Platte,Missouri,kansas
29177,Ray,Missouri,kansas
29217,Vernon,Missouri,kansas
4013,Maricopa,Arizona,mayo
12003,Baker,Florida,mayo
12019,Clay,Florida,mayo
12031,Duval,Florida,mayo
12035,Flagler,Florida,mayo
12089,Nassau,Florida,mayo
12107,Putnam,Florida,mayo
12109,St. Johns,Florida,mayo
19005,Allamakee,Iowa,mayo
19033,Cerro Gordo,Iowa,mayo
19037,Chickasaw,Iowa,mayo
19063,Emmet,Iowa,mayo
19067,Floyd,Iowa,mayo
19081,Hancock,Iowa,mayo
19089,Howard,Iowa,mayo
19109,Kossuth,Iowa,mayo
19131,Mitchell,Iowa,mayo
19189,Winnebago,Iowa,mayo
19191,Winneshiek,Iowa,mayo
19195,Worth,Iowa,mayo
27013,Blue Earth,Minnesota,mayo
27015,Brown,Minnesota,mayo
27039,Dodge,Minnesota,mayo
27043,Faribault,Minnesota,mayo
27045,Fillmore,Minnesota,mayo
27047,Freeborn,Minnesota,mayo
27049,Goodhue,Minnesota,mayo
27055,Houston,Minnesota,mayo
27079,Le Sueur,Minnesota,mayo
27091,Martin,Minnesota,mayo
27099,Mower,Minnesota,mayo
27103,Nicollet,Minnesota,mayo
27109,Olmsted,Minnesota,mayo
27127,Redwood,Minnesota,mayo
27131,Rice,Minnesota,mayo
27139,Scott,Minnesota,mayo
27147,Steele,Minnesota,mayo
27157,Wabasha,Minnesota,mayo
27161,Waseca,Minnesota,mayo
27165,Watonwan,Minnesota,mayo
27169,Winona,Minnesota,mayo
55011,Buffalo,Wisconsin,mayo
55017,Chippewa,Wisconsin,mayo
55023,Crawford,Wisconsin,mayo
55033,Dunn,Wisconsin,mayo
55035,Eau Claire,Wisconsin,mayo
55063,La Crosse,Wisconsin,mayo
55091,Pepin,Wisconsin,mayo
55093,Pierce,Wisconsin,mayo
55121,Trempealeau,Wisconsin,mayo
55123,Vernon,Wisconsin,mayo
48001,Anderson,Texas,mda
48003,Andrews,Texas,mda
48005,Angelina,Texas,mda
48007,Aransas,Texas,mda
48009,Archer,Texas,mda
48011,Armstrong,Texas,mda
48013,Atascosa,Texas,mda
48015,Austin,Texas,mda
48017,Bailey,Texas,mda
48019,Bandera,Texas,mda
48021,Bastrop,Texas,mda
48023,Baylor,Texas,mda
48025,Bee,Texas,mda
48027,Bell,Texas,mda
48029,Bexar,Texas,mda
48031,Blanco,Texas,mda
48033,Borden,Texas,mda
48035,Bosque,Texas,mda
48037,Bowie,Texas,mda
48039,Brazoria,Texas,mda
48041,Brazos,Texas,mda
48043,Brewster,Texas,mda
48045,Briscoe,Texas,mda
48047,Brooks,Texas,mda
48049,Brown,Texas,mda
48051,Burleson,Texas,mda
48053,Burnet,Texas,mda
48055,Caldwell,Texas,mda
48057,Calhoun,Texas,mda
48059,Callahan,Texas,mda
48061,Cameron,Texas,mda
48063,Camp,Texas,mda
48065,Carson,Texas,mda
48067,Cass,Texas,mda
48069,Castro,Texas,mda
48071,Chambers,Texas,mda
48073,Cherokee,Texas,mda
48075,Childress,Texas,mda
48077,Clay,Texas,mda
48079,Cochran,Texas,mda
48081,Coke,Texas,mda
48083,Coleman,Texas,mda
48085,Collin,Texas,mda
48087,Collingsworth,Texas,mda
48089,Colorado,Texas,mda
48091,Comal,Texas,mda
48093,Comanche,Texas,mda
48095,Concho,Texas,mda
48097,Cooke,Texas,mda
48099,Coryell,Texas,mda
48101,Cottle,Texas,mda
48103,Crane,Texas,mda
48105,Crockett,Texas,mda
48107,Crosby,Texas,mda
48109,Culberson,Texas,mda
48111,Dallam,Texas,mda
48113,Dallas,Texas,mda
48115,Dawson,Texas,mda
48117,Deaf Smith,Texas,mda
48119,Delta,Texas,mda
48121,Denton,Texas,mda
48123,DeWitt,Texas,mda
48125,Dickens,Texas,mda
48127,Dimmit,Texas,mda
48129,Donley,Texas,mda
48131,Duval,Texas,mda
48133,Eastland,Texas,mda
48135,Ector,Texas,mda
48137,Edwards,Texas,mda
48139,Ellis,Texas,mda
48141,El Paso,Texas,mda
48143,Erath,Texas,mda
48145,Falls,Texas,mda
48147,Fannin,Texas,mda
48149,Fayette,Texas,mda
48151,Fisher,Texas,mda
48153,Floyd,Texas,mda
48155,Foard,Texas,mda
48157,Fort Bend,Texas,mda
48159,Franklin,Texas,mda
48161,Freestone,Texas,mda
48163,Frio,Texas,mda
48165,Gaines,Texas,mda
48167,Galveston,Texas,mda
48169,Garza,Texas,mda
48171,Gillespie,Texas,mda
48173,Glasscock,Texas,mda
48175,Goliad,Texas,mda
48177,Gonzales,Texas,mda
48179,Gray,Texas,mda
48181,Grayson,Texas,mda
48183,Gregg,Texas,mda
48185,Grimes,Texas,mda
48187,Guadalupe,Texas,mda
48189,Hale,Texas,mda
48191,Hall,Texas,mda
48193,Hamilton,Texas,mda
48195,Hansford,Texas,mda
48197,Hardeman,Texas,mda
48199,Hardin,Texas,mda
48201,Harris,Texas,mda
48203,Harrison,Texas,mda
48205,Hartley,Texas,mda
48207,Haskell,Texas,mda
48209,Hays,Texas,mda
48211,Hemphill,Texas,mda
48213,Henderson,Texas,mda
48215,Hidalgo,Texas,mda
48217,Hill,Texas,mda
48219,Hockley,Texas,mda
48221,Hood,Texas,mda
48223,Hopkins,Texas,mda
48225,Houston,Texas,mda
48227,Howard,Texas,mda
48229,Hudspeth,Texas,mda
48231,Hunt,Texas,mda
48233,Hutchinson,Texas,mda
48235,Irion,Texas,mda
48237,Jack,Texas,mda
48239,Jackson,Texas,mda
48241,Jasper,Texas,mda
48243,Jeff Davis,Texas,mda
48245,Jefferson,Texas,mda
48247,Jim Hogg,Texas,mda
48249,Jim Wells,Texas,mda
48251,Johnson,Texas,mda
48253,Jones,Texas,mda
48255,Karnes,Texas,mda
48257,Kaufman,Texas,mda
48259,Kendall,Texas,mda
48261,Kenedy,Texas,mda
48263,Kent,Texas,mda
48265,Kerr,Texas,mda
48267,Kimble,Texas,mda
48269,King,Texas,mda
48271,Kinney,Texas,mda
48273,Kleberg,Texas,mda
48275,Knox,Texas,mda
48277,Lamar,Texas,mda
48279,Lamb,Texas,mda
48281,Lampasas,Texas,mda
48283,La Salle,Texas,mda
48285,Lavaca,Texas,mda
48287,Lee,Texas,mda
48289,Leon,Texas,mda
48291,Liberty,Texas,mda
48293,Limestone,Texas,mda
48295,Lipscomb,Texas,mda
48297,Live Oak,Texas,mda
48299,Llano,Texas,mda
48301,Loving,Texas,mda
48303,Lubbock,Texas,mda
48305,Lynn,Texas,mda
48307,McCulloch,Texas,mda
48309,McLennan,Texas,mda
48311,McMullen,Texas,mda
48313,Madison,Texas,mda
48315,Marion,Texas,mda
48317,Martin,Texas,mda
48319,Mason,Texas,mda
48321,Matagorda,Texas,mda
48323,Maverick,Texas,mda
48325,Medina,Texas,mda
48327,Menard,Texas,mda
48329,Midland,Texas,mda
48331,Milam,Texas,mda
48333,Mills,Texas,mda
48335,Mitchell,Texas,mda
48337,Montague,Texas,mda
48339,Montgomery,Texas,mda
48341,Moore,Texas,mda
48343,Morris,Texas,mda
48345,Motley,Texas,mda
48347,Nacogdoches,Texas,mda
48349,Navarro,Texas,mda
48351,Newton,Texas,mda
48353,Nolan,Texas,mda
48355,Nueces,Texas,mda
48357,Ochiltree,Texas,mda
48359,Oldham,Texas,mda
48361,Orange,Texas,mda
48363,Palo Pinto,Texas,mda
48365,Panola,Texas,mda
48367,Parker,Texas,mda
48369,Parmer,Texas,mda
48371,Pecos,Texas,mda
48373,Polk,Texas,mda
48375,Potter,Texas,mda
48377,Presidio,Texas,mda
48379,Rains,Texas,mda
48381,Randall,Texas,mda
48383,Reagan,Texas,mda
48385,Real,Texas,mda
48387,Red River,Texas,mda
48389,Reeves,Texas,mda
48391,Refugio,Texas,mda
48393,Roberts,Texas,mda
48395,Robertson,Texas,mda
48397,Rockwall,Texas,mda
48399,Runnels,Texas,mda
48401,Rusk,Texas,mda
48403,Sabine,Texas,mda
48405,San Augustine,Texas,mda
48407,San Jacinto,Texas,mda
48409,San Patricio,Texas,mda
48411,San Saba,Texas,mda
48413,Schleicher,Texas,mda
48415,Scurry,Texas,mda
48417,Shackelford,Texas,mda
48419,Shelby,Texas,mda
48421,Sherman,Texas,mda
48423,Smith,Texas,mda
48425,Somervell,Texas,mda
48427,Starr,Texas,mda
48429,Stephens,Texas,mda
48431,Sterling,Texas,mda
48433,Stonewall,Texas,mda
48435,Sutton,Texas,mda
48437,Swisher,Texas,mda
48439,Tarrant,Texas,mda
48441,Taylor,Texas,mda
48443,Terrell,Texas,mda
48445,Terry,Texas,mda
48447,Throckmorton,Texas,mda
48449,Titus,Texas,mda
48451,Tom Green,Texas,mda
48453,Travis,Texas,mda
48455,Trinity,Texas,mda
48457,Tyler,Texas,mda
48459,Upshur,Texas,mda
48461,Upton,Texas,mda
48463,Uvalde,Texas,mda
48465,Val Verde,Texas,mda
48467,Van Zandt,Texas,mda
48469,Victoria,Texas,mda
48471,Walker,Texas,mda
48473,Waller,Texas,mda
48475,Ward,Texas,mda
48477,Washington,Texas,mda
48479,Webb,Texas,mda
48481,Wharton,Texas,mda
48483,Wheeler,Texas,mda
48485,Wichita,Texas,mda
48487,Wilbarger,Texas,mda
48489,Willacy,Texas,mda
48491,Williamson,Texas,mda
48493,Wilson,Texas,mda
48495,Winkler,Texas,mda
48497,Wise,Texas,mda
48499,Wood,Texas,mda
48501,Yoakum,Texas,mda
48503,Young,Texas,mda
48505,Zapata,Texas,mda
48507,Zavala,Texas,mda
12011,Broward,Florida,miami
12086,Miami-Dade,Florida,miami
12087,Monroe,Florida,miami
12099,Palm Beach,Florida,miami
26001,Alcona,Michigan,michigan
26003,Alger,Michigan,michigan
26005,Allegan,Michigan,michigan
26007,Alpena,Michigan,michigan
26009,Antrim,Michigan,michigan
26011,Arenac,Michigan,michigan
26013,Baraga,Michigan,michigan
26015,Barry,Michigan,michigan
26017,Bay,Michigan,michigan
26019,Benzie,Michigan,michigan
26021,Berrien,Michigan,michigan
26023,Branch,Michigan,michigan
26025,Calhoun,Michigan,michigan
26027,Cass,Michigan,michigan
26029,Charlevoix,Michigan,michigan
26031,Cheboygan,Michigan,michigan
26033,Chippewa,Michigan,michigan
26035,Clare,Michigan,michigan
26037,Clinton,Michigan,michigan
26039,Crawford,Michigan,michigan
26041,Delta,Michigan,michigan
26043,Dickinson,Michigan,michigan
26045,Eaton,Michigan,michigan
26047,Emmet,Michigan,michigan
26049,Genesee,Michigan,michigan
26051,Gladwin,Michigan,michigan
26053,Gogebic,Michigan,michigan
26055,Grand Traverse,Michigan,michigan
26057,Gratiot,Michigan,michigan
26059,Hillsdale,Michigan,michigan
26061,Houghton,Michigan,michigan
26063,Huron,Michigan,michigan
26065,Ingham,Michigan,michigan
26067,Ionia,Michigan,michigan
26069,Iosco,Michigan,michigan
26071,Iron,Michigan,michigan
26073,Isabella,Michigan,michigan
26075,Jackson,Michigan,michigan
26077,Kalamazoo,Michigan,michigan
26079,Kalkaska,Michigan,michigan
26081,Kent,Michigan,michigan
26083,Keweenaw,Michigan,michigan
26085,Lake,Michigan,michigan
26087,Lapeer,Michigan,michigan
26089,Leelanau,Michigan,michigan
26091,Lenawee,Michigan,michigan
26093,Livingston,Michigan,michigan
26095,Luce,Michigan,michigan
26097,Mackinac,Michigan,michigan
26099,Macomb,Michigan,michigan
26101,Manistee,Michigan,michigan
26103,Marquette,Michigan,michigan
26105,Mason,Michigan,michigan
26107,Mecosta,Michigan,michigan
26109,Menominee,Michigan,michigan
26111,Midland,Michigan,michigan
26113,Missaukee,Michigan,michigan
26115,Monroe,Michigan,michigan
26117,Montcalm,Michigan,michigan
26119,Montmorency,Michigan,michigan
26121,Muskegon,Michigan,michigan
26123,Newaygo,Michigan,michigan
26125,Oakland,Michigan,michigan
26127,Oceana,Michigan,michigan
26129,Ogemaw,Michigan,michigan
26131,Ontonagon,Michigan,michigan
26133,Osceola,Michigan,michigan
26135,Oscoda,Michigan,michigan
26137,Otsego,Michigan,michigan
26139,Ottawa,Michigan,michigan
26141,Presque Isle,Michigan,michigan
26143,Roscommon,Michigan,michigan
26145,Saginaw,Michigan,michigan
26147,St. Clair,Michigan,michigan
26149,St. Joseph,Michigan,michigan
26151,Sanilac,Michigan,michigan
26153,Schoolcraft,Michigan,michigan
26155,Shiawassee,Michigan,michigan
26157,Tuscola,Michigan,michigan
26159,Van Buren,Michigan,michigan
26161,Washtenaw,Michigan,michigan
26163,Wayne,Michigan,michigan
26165,Wexford,Michigan,michigan
27001,Aitkin,Minnesota,minnesota
27003,Anoka,Minnesota,minnesota
27005,Becker,Minnesota,minnesota
27007,Beltrami,Minnesota,minnesota
27009,Benton,Minnesota,minnesota
27011,Big Stone,Minnesota,minnesota
27013,Blue Earth,Minnesota,minnesota
27015,Brown,Minnesota,minnesota
27017,Carlton,Minnesota,minnesota
27019,Carver,Minnesota,minnesota
27021,Cass,Minnesota,minnesota
27023,Chippewa,Minnesota,minnesota
27025,Chisago,Minnesota,minnesota
27027,Clay,Minnesota,minnesota
27029,Clearwater,Minnesota,minnesota
27031,Cook,Minnesota,minnesota
27033,Cottonwood,Minnesota,minnesota
27035,Crow Wing,Minnesota,minnesota
27037,Dakota,Minnesota,minnesota
27039,Dodge,Minnesota,minnesota
27041,Douglas,Minnesota,minnesota
27043,Faribault,Minnesota,minnesota
27045,Fillmore,Minnesota,minnesota
27047,Freeborn,Minnesota,minnesota
27049,Goodhue,Minnesota,minnesota
27051,Grant,Minnesota,minnesota
27053,Hennepin,Minnesota,minnesota
27055,Houston,Minnesota,minnesota
27057,Hubbard,Minnesota,minnesota
27059,Isanti,Minnesota,minnesota
27061,Itasca,Minnesota,minnesota
27063,Jackson,Minnesota,minnesota
27065,Kanabec,Minnesota,minnesota
27067,Kandiyohi,Minnesota,minnesota
27069,Kittson,Minnesota,minnesota
27071,Koochiching,Minnesota,minnesota
27073,Lac qui Parle,Minnesota,minnesota
27075,Lake,Minnesota,minnesota
27077,Lake of the Woods,Minnesota,minnesota
27079,Le Sueur,Minnesota,minnesota
27081,Lincoln,Minnesota,minnesota
27083,Lyon,Minnesota,minnesota
27085,McLeod,Minnesota,minnesota
27087,Mahnomen,Minnesota,minnesota
27089,Marshall,Minnesota,minnesota
27091,Martin,Minnesota,minnesota
27093,Meeker,Minnesota,minnesota
27095,Mille Lacs,Minnesota,minnesota
27097,Morrison,Minnesota,minnesota
27099,Mower,Minnesota,minnesota
27101,Murray,Minnesota,minnesota
27103,Nicollet,Minnesota,minnesota
27105,Nobles,Minnesota,minnesota
27107,Norman,Minnesota,minnesota
27109,Olmsted,Minnesota,minnesota
27111,Otter Tail,Minnesota,minnesota
27113,Pennington,Minnesota,minnesota
27115,Pine,Minnesota,minnesota
27117,Pipestone,Minnesota,minnesota
27119,Polk,Minnesota,minnesota
27121,Pope,Minnesota,minnesota
27123,Ramsey,Minnesota,minnesota
27125,Red Lake,Minnesota,minnesota
27127,Redwood,Minnesota,minnesota
27129,Renville,Minnesota,minnesota
27131,Rice,Minnesota,minnesota
27133,Rock,Minnesota,minnesota
27135,Roseau,Minnesota,minnesota
27137,St. Louis,Minnesota,minnesota
27139,Scott,Minnesota,minnesota
27141,Sherburne,Minnesota,minnesota
27143,Sibley,Minnesota,minnesota
27145,Stearns,Minnesota,minnesota
27147,Steele,Minnesota,minnesota
27149,Stevens,Minnesota,minnesota
27151,Swift,Minnesota,minnesota
27153,Todd,Minnesota,minnesota
27155,Traverse,Minnesota,minnesota
27157,Wabasha,Minnesota,minnesota
27159,Wadena,Minnesota,minnesota
27161,Waseca,Minnesota,minnesota
27163,Washington,Minnesota,minnesota
27165,Watonwan,Minnesota,minnesota
27167,Wilkin,Minnesota,minnesota
27169,Winona,Minnesota,minnesota
27171,Wright,Minnesota,minnesota
27173,Yellow Medicine,Minnesota,minnesota
36005,Bronx,New York,mount_sinai
36047,Kings,New York,mount_sinai
36061,New York,New York,mount_sinai
36081,Queens,New York,mount_sinai
36085,Richmond,New York,mount_sinai
9001,Fairfield,Connecticut,msk
9003,Hartford,Connecticut,msk
9005,Litchfield,Connecticut,msk
9007,Middlesex,Connecticut,msk
9009,New Haven,Connecticut,msk
9011,New London,Connecticut,msk
9013,Tolland,Connecticut,msk
25003,Berkshire,Massachusetts,msk
25013,Hampden,Massachusetts,msk
34001,Atlantic,New Jersey,msk
34003,Bergen,New Jersey,msk
34005,Burlington,New Jersey,msk
34007,Camden,New Jersey,msk
34013,Essex,New Jersey,msk
34015,Gloucester,New Jersey,msk
34017,Hudson,New Jersey,msk
34019,Hunterdon,New Jersey,msk
34021,Mercer,New Jersey,msk
34023,Middlesex,New Jersey,msk
34025,Monmouth,New Jersey,msk
34027,Morris,New Jersey,msk
34029,Ocean,New Jersey,msk
34031,Passaic,New Jersey,msk
34035,Somerset,New Jersey,msk
34037,Sussex,New Jersey,msk
34039,Union,New Jersey,msk
34041,Warren,New Jersey,msk
36005,Bronx,New York,msk
36021,Columbia,New York,msk
36025,Delaware,New York,msk
36027,Dutchess,New York,msk
36039,Greene,New York,msk
36047,Kings,New York,msk
36059,Nassau,New York,msk
36061,New York,New York,msk
36071,Orange,New York,msk
36079,Putnam,New York,msk
36081,Queens,New York,msk
36085,Richmond,New York,msk
36087,Rockland,New York,msk
36103,Suffolk,New York,msk
36105,Sullivan,New York,msk
36111,Ulster,New York,msk
36119,Westchester,New York,msk
42011,Berks,Pennsylvania,msk
42017,Bucks,Pennsylvania,msk
42025,Carbon,Pennsylvania,msk
42029,Chester,Pennsylvania,msk
42045,Delaware,Pennsylvania,msk
42069,Lackawanna,Pennsylvania,msk
42077,Lehigh,Pennsylvania,msk
42079,Luzerne,Pennsylvania,msk
42089,Monroe,Pennsylvania,msk
42091,Montgomery,Pennsylvania,msk
42095,Northampton,Pennsylvania,msk
42101,Philadelphia,Pennsylvania,msk
42103,Pike,Pennsylvania,msk
42107,Schuylkill,Pennsylvania,msk
42115,Susquehanna,Pennsylvania,msk
42127,Wayne,Pennsylvania,msk
31001,Adams,Nebraska,nebraska
31003,Antelope,Nebraska,nebraska
31005,Arthur,Nebraska,nebraska
31007,Banner,Nebraska,nebraska
31009,Blaine,Nebraska,nebraska
31011,Boone,Nebraska,nebraska
31013,Box Butte,Nebraska,nebraska
31015,Boyd,Nebraska,nebraska
31017,Brown,Nebraska,nebraska
31019,Buffalo,Nebraska,nebraska
31021,Burt,Nebraska,nebraska
31023,Butler,Nebraska,nebraska
31025,Cass,Nebraska,nebraska
31027,Cedar,Nebraska,nebraska
31029,Chase,Nebraska,nebraska
31031,Cherry,Nebraska,nebraska
31033,Cheyenne,Nebraska,nebraska
31035,Clay,Nebraska,nebraska
31037,Colfax,Nebraska,nebraska
31039,Cuming,Nebraska,nebraska
31041,Custer,Nebraska,nebraska
31043,Dakota,Nebraska,nebraska
31045,Dawes,Nebraska,nebraska
31047,Dawson,Nebraska,nebraska
31049,Deuel,Nebraska,nebraska
31051,Dixon,Nebraska,nebraska
31053,Dodge,Nebraska,nebraska
31055,Douglas,Nebraska,nebraska
31057,Dundy,Nebraska,nebraska
31059,Fillmore,Nebraska,nebraska
31061,Franklin,Nebraska,nebraska
31063,Frontier,Nebraska,nebraska
31065,Furnas,Nebraska,nebraska
31067,Gage,Nebraska,nebraska
31069,Garden,Nebraska,nebraska
31071,Garfield,Nebraska,nebraska
31073,Gosper,Nebraska,nebraska
31075,Grant,Nebraska,nebraska
31077,Greeley,Nebraska,nebraska
31079,Hall,Nebraska,nebraska
31081,Hamilton,Nebraska,nebraska
31083,Harlan,Nebraska,nebraska
31085,Hayes,Nebraska,nebraska
31087,Hitchcock,Nebraska,nebraska
31089,Holt,Nebraska,nebraska
31091,Hooker,Nebraska,nebraska
31093,Howard,Nebraska,nebraska
31095,Jefferson,Nebraska,nebraska
31097,Johnson,Nebraska,nebraska
31099,Kearney,Nebraska,nebraska
31101,Keith,Nebraska,nebraska
31103,Keya Paha,Nebraska,nebraska
31105,Kimball,Nebraska,nebraska
31107,Knox,Nebraska,nebraska
31109,Lancaster,Nebraska,nebraska
31111,Lincoln,Nebraska,nebraska
31113,Logan,Nebraska,nebraska
31115,Loup,Nebraska,nebraska
31117,McPherson,Nebraska,nebraska
31119,Madison,Nebraska,nebraska
31121,Merrick,Nebraska,nebraska
31123,Morrill,Nebraska,nebraska
31125,Nance,Nebraska,nebraska
31127,Nemaha,Nebraska,nebraska
31129,Nuckolls,Nebraska,nebraska
31131,Otoe,Nebraska,nebraska
31133,Pawnee,Nebraska,nebraska
31135,Perkins,Nebraska,nebraska
31137,Phelps,Nebraska,nebraska
31139,Pierce,Nebraska,nebraska
31141,Platte,Nebraska,nebraska
31143,Polk,Nebraska,nebraska
31145,Red Willow,Nebraska,nebraska
31147,Richardson,Nebraska,nebraska
31149,Rock,Nebraska,nebraska
31151,Saline,Nebraska,nebraska
31153,Sarpy,Nebraska,nebraska
31155,Saunders,Nebraska,nebraska
31157,Scotts Bluff,Nebraska,nebraska
31159,Seward,Nebraska,nebraska
31161,Sheridan,Nebraska,nebraska
31163,Sherman,Nebraska,nebraska
31165,Sioux,Nebraska,nebraska
31167,Stanton,Nebraska,nebraska
31169,Thayer,Nebraska,nebraska
31171,Thomas,Nebraska,nebraska
31173,Thurston,Nebraska,nebraska
31175,Valley,Nebraska,nebraska
31177,Washington,Nebraska,nebraska
31179,Wayne,Nebraska,nebraska
31181,Webster,Nebraska,nebraska
31183,Wheeler,Nebraska,nebraska
31185,York,Nebraska,nebraska
17031,Cook,Illinois,northwestern
17043,DuPage,Illinois,northwestern
17063,Grundy,Illinois,northwestern
17089,Kane,Illinois,northwestern
17091,Kankakee,Illinois,northwestern
17093,Kendall,Illinois,northwestern
17097,Lake,Illinois,northwestern
17111,McHenry,Illinois,northwestern
17197,Will,Illinois,northwestern
36047,Kings,New York,nyu
36059,Nassau,New York,nyu
36061,New York,New York,nyu
36081,Queens,New York,nyu
36085,Richmond,New York,nyu
40001,Adair,Oklahoma,oklahoma
40003,Alfalfa,Oklahoma,oklahoma
40005,Atoka,Oklahoma,oklahoma
40007,Beaver,Oklahoma,oklahoma
40009,Beckham,Oklahoma,oklahoma
40011,Blaine,Oklahoma,oklahoma
40013,Bryan,Oklahoma,oklahoma
40015,Caddo,Oklahoma,oklahoma
40017,Canadian,Oklahoma,oklahoma
40019,Carter,Oklahoma,oklahoma
40021,Cherokee,Oklahoma,oklahoma
40023,Choctaw,Oklahoma,oklahoma
40025,Cimarron,Oklahoma,oklahoma
40027,Cleveland,Oklahoma,oklahoma
40029,Coal,Oklahoma,oklahoma
40031,Comanche,Oklahoma,oklahoma
40033,Cotton,Oklahoma,oklahoma
40035,Craig,Oklahoma,oklahoma
40037,Creek,Oklahoma,oklahoma
40039,Custer,Oklahoma,oklahoma
40041,Delaware,Oklahoma,oklahoma
40043,Dewey,Oklahoma,oklahoma
40045,Ellis,Oklahoma,oklahoma
40047,Garfield,Oklahoma,oklahoma
40049,Garvin,Oklahoma,oklahoma
40051,Grady,Oklahoma,oklahoma
40053,Grant,Oklahoma,oklahoma
40055,Greer,Oklahoma,oklahoma
40057,Harmon,Oklahoma,oklahoma
40059,Harper,Oklahoma,oklahoma
40061,Haskell,Oklahoma,oklahoma
40063,Hughes,Oklahoma,oklahoma
40065,Jackson,Oklahoma,oklahoma
40067,Jefferson,Oklahoma,oklahoma
40069,Johnston,Oklahoma,oklahoma
40071,Kay,Oklahoma,oklahoma
40073,Kingfisher,Oklahoma,oklahoma
40075,Kiowa,Oklahoma,oklahoma
40077,Latimer,Oklahoma,oklahoma
40079,Le Flore,Oklahoma,oklahoma
40081,Lincoln,Oklahoma,oklahoma
40083,Logan,Oklahoma,oklahoma
40085,Love,Oklahoma,oklahoma
40087,McClain,Oklahoma,oklahoma
40089,McCurtain,Oklahoma,oklahoma
40091,McIntosh,Oklahoma,oklahoma
40093,Major,Oklahoma,oklahoma
40095,Marshall,Oklahoma,oklahoma
40097,Mayes,Oklahoma,oklahoma
40099,Murray,Oklahoma,oklahoma
40101,Muskogee,Oklahoma,oklahoma
40103,Noble,Oklahoma,oklahoma
40105,Nowata,Oklahoma,oklahoma
40107,Okfuskee,Oklahoma,oklahoma
40109,Oklahoma,Oklahoma,oklahoma
40111,Okmulgee,Oklahoma,oklahoma
40113,Osage,Oklahoma,oklahoma
40115,Ottawa,Oklahoma,oklahoma
40117,Pawnee,Oklahoma,oklahoma
40119,Payne,Oklahoma,oklahoma
40121,Pittsburg,Oklahoma,oklahoma
40123,Pontotoc,Oklahoma,oklahoma
